Hz,V
0.0013201130681306811,0.8129594260650502
0.0013301131671316713,0.8152817124638564
0.0013401132661326612,0.8175634937811906
0.0013501133651336512,0.8198056500675611
0.0013601134641346411,0.8220090391625152
0.0013701135631356313,0.8241744973142606
0.0013801136621366212,0.8263028397809481
0.0013901137611376112,0.8283948614141727
0.0014001138601386013,0.8304513372252296
0.0014101139591395913,0.8324730229346496
0.0014201140581405812,0.8344606555055202
0.0014301141571415714,0.8364149536610795
0.0014401142561425613,0.8383366183870661
0.0014501143551435512,0.8402263334192802
0.0014601144541445414,0.8420847657168068
0.0014701145531455313,0.8439125659213358
0.0014801146521465213,0.8457103688029987
0.0014901147511475114,0.8474787936931318
0.0015001148501485014,0.8492184449043608
0.0015101149491494913,0.8509299121383925
0.0015201150481504815,0.8526137708818853
0.0015301151471514714,0.85427058279076
0.0015401152461524614,0.8559008960633021
0.0015501153451534513,0.857505245802395
0.0015601154441544415,0.8590841543672127
0.0015701155431554314,0.8606381317146948
0.0015801156421564213,0.8621676757311081
0.0015901157411574115,0.8636732725540022
0.0016001158401584014,0.8651553968848439
0.0016101159391593914,0.8666145122926177
0.0016201160381603815,0.8680510715086631
0.0016301161371613715,0.869465516713016
0.0016401162361623614,0.8708582798125101
0.0016501163351633516,0.8722297827108888
0.0016601164341643415,0.8735804375711695
0.0016701165331653315,0.874910647070493
0.0016801166321663214,0.8762208046476874
0.0016901167311673116,0.8775112947437653
0.0017001168301683015,0.8787824930355678
0.0017101169291692914,0.880034766662762
0.0017201170281702816,0.8812684744483943
0.0017301171271712715,0.8824839671131902
0.0017401172261722615,0.8836815874837924
0.0017501173251732516,0.8848616706951166
0.0017601174241742416,0.8860245443870055
0.0017701175231752315,0.8871705288953483
0.0017801176221762217,0.8882999374378336
0.0017901177211772116,0.8894130762944975
0.0018001178201782016,0.8905102449832213
0.0018101179191791917,0.8915917364303303
0.0018201180181801817,0.8926578371364404
0.0018301181171811716,0.893708827337694
0.0018401182161821618,0.8947449811625222
0.0018501183151831517,0.8957665667840684
0.0018601184141841416,0.8967738465683998
0.0018701185131851316,0.8977670772186332
0.0018801186121861217,0.898746509915097
0.0018901187111871117,0.8997123904516443
0.0019001188101881016,0.9006649593682353
0.0019101189091890918,0.901604452079893
0.0019201190081900817,0.9025310990021459
0.0019301191071910717,0.9034451256730553
0.0019401192061920618,0.9043467528719327
0.0019501193051930518,0.9052361967348389
0.001960119404194042,0.9061136688669656
0.001970119503195032,0.9069793764519846
0.001980119602196022,0.9078335223584567
0.001990119701197012,0.908676305243387
0.002000119800198002,0.9095079196530054
0.002010119899198992,0.9103285561208562
0.002020119998199982,0.9111384012632759
0.002030120097200972,0.9119376378723313
0.002040120196201962,0.9127264450062932
0.0020501202952029523,0.9135049980777182
0.002060120394203942,0.9142734689392055
0.002070120493204932,0.9150320259668946
0.002080120592205922,0.9157808341417729
0.002090120691206912,0.916520055128852
0.002100120790207902,0.9172498473542748
0.002110120889208892,0.9179703660804125
0.002120120988209882,0.9186817634790104
0.002130121087210872,0.9193841887024342
0.002140121186211862,0.9200777879530749
0.002150121285212852,0.9207627045509617
0.0021601213842138423,0.921439078999633
0.002170121483214832,0.9221070490503186
0.002180121582215822,0.9227667497644755
0.0021901216812168123,0.9234183135747278
0.002200121780217802,0.9240618703442512
0.002210121879218792,0.9246975474246512
0.0022201219782197823,0.9253254697123701
0.002230122077220772,0.9259457597036715
0.002240122176221762,0.9265585375482344
0.0022501222752227524,0.9271639211014
0.002260122374223742,0.9277620259751086
0.0022701224732247323,0.9283529655875586
0.0022801225722257224,0.9289368512116295
0.002290122671226712,0.9295137920220952
0.0023001227702277023,0.9300838951416671
0.0023101228692286925,0.9306472656858962
0.002320122968229682,0.9312040068069642
0.0023301230672306723,0.9317542197363984
0.0023401231662316625,0.9322980038267326
0.002350123265232652,0.93283545659215
0.0023601233642336424,0.9333666737481309
0.0023701234632346325,0.9338917492501327
0.0023801235622356223,0.9344107753313312
0.0023901236612366124,0.9349238425394434
0.0024001237602376026,0.9354310397726613
0.0024101238592385923,0.935932454314718
0.0024201239582395825,0.936428171869109
0.002430124057240572,0.9369182765924919
0.0024401241562415623,0.9374028511272886
0.0024501242552425525,0.9378819766335045
0.0024601243542435422,0.938355732819794
0.0024701244532445324,0.9388241979737858
0.0024801245522455225,0.9392874489916893
0.0024901246512465123,0.9397455614072029
0.0025001247502475024,0.9401986094197398
0.0025101248492484926,0.9406466659219894
0.0025201249482494823,0.9410898025268352
0.0025301250472504725,0.94152808959364
0.0025401251462514626,0.9419615962539195
0.0025501252452524523,0.9423903904364197
0.0025601253442534425,0.9428145388916104
0.0025701254432544327,0.9432341072156126
0.0025801255422554224,0.9436491598735748
0.0025901256412564125,0.944059760222509
0.0026001257402574027,0.9444659705336049
0.0026101258392583924,0.9448678520140308
0.0026201259382593826,0.9452654648282375
0.0026301260372603727,0.9456588681187781
0.0026401261362613625,0.9460481200266526
0.0026501262352623526,0.9464332777111928
0.0026601263342633428,0.946814397369498
0.0026701264332643325,0.9471915342554311
0.0026801265322653227,0.9475647426981898
0.002690126631266313,0.9479340761204592
0.0027001267302673025,0.9482995870561599
0.0027101268292682927,0.9486613271677993
0.0027201269282692824,0.9490193472634374
0.0027301270272702726,0.9493736973132761
0.0027401271262712627,0.9497244264658805
0.0027501272252722525,0.9500715830640436
0.0027601273242732426,0.9504152146602998
0.0027701274232742328,0.9507553680320993
0.0027801275222752225,0.9510920891966498
0.0027901276212762127,0.9514254234254329
0.002800127720277203,0.9517554152584058
0.0028101278192781925,0.9520821085178928
0.0028201279182791827,0.9524055463221764
0.002830128017280173,0.9527257710987955
0.0028401281162811626,0.9530428245975544
0.0028501282152821527,0.9533567479032538
0.002860128314283143,0.9536675814481489
0.0028701284132841326,0.9539753650241396
0.0028801285122851228,0.9542801377947008
0.002890128611286113,0.9545819383065602
0.0029001287102871027,0.9548808045011253
0.002910128809288093,0.9551767737256721
0.002920128908289083,0.955469882744293
0.0029301290072900727,0.9557601677486178
0.002940129106291063,0.956047664368308
0.002950129205292053,0.9563324076813305
0.0029601293042930427,0.9566144322240162
0.002970129403294033,0.9568937720009112
0.002980129502295023,0.9571704604944202
0.0029901296012960128,0.9574445306742513
0.003000129700297003,0.9577160150066646
0.003010129799297993,0.9579849454635306
0.003020129898298983,0.958251353531202
0.003030129997299973,0.9585152702192017
0.003040130096300963,0.958776726068735
0.003050130195301953,0.9590357511610261
0.003060130294302943,0.9592923751254859
0.0030701303933039327,0.9595466271477127
0.003080130492304923,0.9597985359773308
0.003090130591305913,0.960048129935671
0.0031001306903069028,0.960295436923296
0.003110130789307893,0.9605404844273733
0.003120130888308883,0.9607832995289016
0.003130130987309873,0.9610239089097904
0.003140131086310863,0.9612623388598007
0.003150131185311853,0.9614986152833455
0.003160131284312843,0.9617327637061546
0.003170131383313833,0.9619648092818094
0.003180131482314823,0.9621947767981466
0.003190131581315813,0.9624226906835363
0.003200131680316803,0.9626485750130354
0.003210131779317793,0.9628724535144223
0.003220131878318783,0.963094349574111
0.003230131977319773,0.9633142862429512
0.0032401320763207632,0.963532286241915
0.003250132175321753,0.9637483719676722
0.003260132274322743,0.9639625654980581
0.0032701323733237333,0.9641748885974364
0.003280132472324723,0.9643853627219565
0.003290132571325713,0.9645940090247113
0.0033001326703267033,0.9648008483607949
0.003310132769327693,0.9650059012922639
0.003320132868328683,0.965209188093004
0.0033301329673296734,0.9654107287535031
0.003340133066330663,0.9656105429855337
0.0033501331653316532,0.9658086502267474
0.003360133264332643,0.9660050696451815
0.003370133363333633,0.9661998201436799
0.0033801334623346233,0.9663929203642326
0.003390133561335613,0.966584388692232
0.003400133660336603,0.9667742432606493
0.0034101337593375933,0.9669625019541347
0.003420133858338583,0.9671491824130382
0.003430133957339573,0.967334302037358
0.0034401340563405634,0.9675178779906145
0.003450134155341553,0.9676999272036525
0.0034601342543425432,0.9678804663783729
0.0034701343533435334,0.9680595119913962
